"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CYP26A1",230.367717088256,-4.3979843080051,0.8963556732938,-4.90651695419522,9.27079785435708e-07,0.000645599181616349
"ALDH1B1",12608.9719028731,-1.49395611101855,0.308071693200189,-4.84937806359169,1.23849173869954e-06,0.000833711355434576
"NT5DC2",359.215981036278,2.11152077235922,0.436921398027666,4.83272456302431,1.34677060352848e-06,0.000877355881879276
"PLXDC1",49.7403771540716,1.87140787941776,0.392902294931697,4.76303626514345,1.90701552415867e-06,0.00120350557844951
"SPINK5",25.3185273319361,3.30833226110418,0.698082599063494,4.73917021501817,2.14595184574658e-06,0.0013132575007531
"EBF2",21.8987112660947,3.94101226568991,0.839506400411092,4.69443980863047,2.67338310565021e-06,0.00158791093584135
"LINC00888",154.182170164297,-1.38291681631746,0.296504023383889,-4.66407437084581,3.1000925889974e-06,0.0017887534238515
"VWF",3354.87573685207,2.50224748460111,0.540745373008415,4.62740433760896,3.70277170539532e-06,0.00196782827869628
"SFN",375.298433229234,4.80492504008718,1.03743380002025,4.63154857687632,3.62940817623702e-06,0.00196782827869628
"AC020978.4",102.542030504353,-2.22468461955809,0.479983379934529,-4.63492010882031,3.5707535831762e-06,0.00196782827869628
"PDGFB",429.226764946823,1.17549285842482,0.255450865243304,4.6016397607627,4.19177739006417e-06,0.00217058831775246
"BBOX1",1179.38009746043,-3.17148116273064,0.691287275292385,-4.58779045424963,4.47961936331137e-06,0.00226164782605183
"OLFML2B",120.726270846572,2.09874736252072,0.458603680014255,4.57638578577364,4.73077795625149e-06,0.00233019660552436
"KCNJ5",77.3294851610322,1.98950443101595,0.436238903937649,4.56058460870401,5.10114030734059e-06,0.0024527982977796
"SYNGR1",526.545306397508,1.78706968425202,0.393099986938021,4.54609448901809,5.46505094007104e-06,0.00256666752871476
"PHYHIPL",530.673720141059,4.35023296428076,0.959212360219385,4.53521362390055,5.7545210659928e-06,0.00264119438472101
"UPK1B",8.13942600581016,-4.45542175689598,0.987249671684313,-4.51296352349729,6.39280201261978e-06,0.00273467948221241
"HIGD1B",13.1025502671138,2.9403153207503,0.652027775552077,4.50949396789227,6.49824422273623e-06,0.00273467948221241
"CDH13",101.053394212068,2.69854234516626,0.597237878773383,4.51837105628426,6.23172054663865e-06,0.00273467948221241
"DIRAS1",92.5624269282448,4.83161509201578,1.07144427776072,4.50944131421718,6.49985715009635e-06,0.00273467948221241
"SPARCL1",13388.5759386022,4.31973530988079,0.959193182392221,4.50350918790666,6.68404766682482e-06,0.00275478250268423
"ZSWIM5",491.15658249929,3.95945169116517,0.882380578936459,4.48723803048514,7.21524479951845e-06,0.00280215132165914
"ALG1L",130.81224830296,3.66551632073271,0.816329509147041,4.49024110933182,7.11425969941368e-06,0.00280215132165914
"COL28A1",10.3543103189191,-3.5210174440178,0.784345048976616,-4.48911795722035,7.15186887958421e-06,0.00280215132165914
"P3H4",263.388674123131,0.838870963562644,0.187982672886268,4.46249088111525,8.10123771632678e-06,0.00302971288298554
"RBP7",283.907983704069,2.4074738083521,0.539334133209224,4.46378906898921,8.0522837367579e-06,0.00302971288298554
"RHBDL3",144.077444486714,6.17483393591725,1.38689585773725,4.45226936216509,8.49674838714504e-06,0.00311985152142535
"MAPT",194.955454048724,2.94237473430406,0.661488369133371,4.44811257703431,8.66281265693801e-06,0.00312402681440827
"CACNB4",70.6398709197469,5.29435932351835,1.19206165675798,4.44134688294334,8.9397548091089e-06,0.00316733944508692
"EGR3",87.7971591300498,-2.43066067476735,0.551935436541343,-4.40388587838984,1.06328892555346e-05,0.00370226204337106
"NKD1",4785.82614884667,5.70005810286047,1.29764484298837,4.39261800612076,1.11993805369439e-05,0.00383341508378953
"SRRM3",61.3919759696161,3.09268185359019,0.7056289076904,4.38287295189319,1.17124422468673e-05,0.00394221285292474
"SLCO4C1",266.381358471109,-4.32069499871308,0.988292202770167,-4.37188008425266,1.23181179648039e-05,0.00407810479179039
"JCAD",731.630903877267,1.85971617113946,0.426246853969794,4.36300269156062,1.28289364513989e-05,0.00411238685136508
"ADRA2C",345.158352459469,4.41281584169876,1.01099291237032,4.36483360833136,1.27219558283634e-05,0.00411238685136508
"SLC16A11",1708.25471776716,3.3582466307727,0.771050622264838,4.35541653660611,1.32814116777761e-05,0.00412643244357983
"PRSS56",31.0785191803652,7.70146659736475,1.76693364949261,4.35866202422276,1.30860022360396e-05,0.00412643244357983
"LAMA3",1796.74389103219,3.54316458499903,0.815972484138336,4.34225988483007,1.4102457540409e-05,0.00431513833376607
"TDRD1",10.1165751920783,-4.51635501506666,1.04156477533926,-4.33612495545039,1.45016526532023e-05,0.00432304943850196
"RTN2",224.452556117286,2.09066292478918,0.482242308943479,4.33529552678509,1.45564427738615e-05,0.00432304943850196
"GHRHR",83.2447747695482,5.87485419913838,1.35715602265897,4.32879794294265,1.49925405141529e-05,0.00438803414033795
"HCN2",122.277585904767,4.37629607054145,1.01604712244001,4.30717825373284,1.65350357182273e-05,0.00477035780470858
"BSPRY",79.109179908004,-3.61712961191456,0.841961965824715,-4.29607245782359,1.73850778655594e-05,0.00486736724093668
"TMEM145",20.1541947538909,3.49241006627859,0.815390337382619,4.28311436396111,1.84295383289933e-05,0.00486736724093668
"CLEC12A",58.0117070640944,-2.17612589903716,0.508112121582334,-4.28276714253616,1.84583314341515e-05,0.00486736724093668
"SLCO2A1",639.855060621371,2.24930465947853,0.525346479136244,4.28156416538045,1.85584192895333e-05,0.00486736724093668
"LINC02875",15.6599427161936,3.45669190668893,0.806122842047321,4.28804609718032,1.80251691216751e-05,0.00486736724093668
"COL4A1",4776.98531428941,1.67973675368319,0.390953472146334,4.29651320005278,1.73505641008377e-05,0.00486736724093668
"CROCC2",19.2725255441408,-2.60836585726229,0.608791796751572,-4.2844957359481,1.83154121202105e-05,0.00486736724093668
"EFNA3",33.1757941390111,2.12218397670345,0.496010892376777,4.27850276943397,1.88154649486118e-05,0.00487151685432327
"CCDC141",29.7738276600471,-3.49527594069092,0.818442553799866,-4.27064297239073,1.94910221496734e-05,0.00498254673813486
"SH3YL1",739.015462543968,-2.37432921741551,0.556934474867891,-4.26321106801428,2.01510010340434e-05,0.00508686832353133
"IGKV1-8",240.586893655378,-5.58003638631737,1.31122421949375,-4.25559282947944,2.08495835874956e-05,0.00519823877221571
"DCST1-AS1",59.0266090225321,2.25586651137237,0.531095847551648,4.24756947690687,2.16102160059272e-05,0.00532217453950854
"PLXND1",2782.71514749996,0.991043375805073,0.233592601877751,4.24261456843452,2.20930689638021e-05,0.00537553647860221
"TCN1",26.0379873443286,-6.25615188644061,1.47889632937805,-4.23028427494417,2.33396174878677e-05,0.0056112330377082
"RASD2",34.9473625445846,1.87353808760066,0.444377900853923,4.21609194336722,2.48572447434978e-05,0.00588400571016947
"CXCL13",535.623809311168,-4.59574794265,1.09051629147646,-4.21428636928272,2.50569195877482e-05,0.00588400571016947
"SLC22A11",659.604040029906,4.39001717130986,1.04300799938776,4.20899664613,2.56507195717368e-05,0.00595421013507155
"NETO2",56.941653295015,1.78826872476165,0.426702595200904,4.19090191827795,2.7784775898447e-05,0.00637629033260382
"CENPF",258.094336292112,2.35494134672893,0.56261893812746,4.18567735129354,2.84316973654936e-05,0.0064136983660231
"C1orf210",316.833180806665,-2.89884902025442,0.692763381652868,-4.18447206799244,2.85829587988155e-05,0.0064136983660231
"TMEM88",130.29291820313,1.92225776814204,0.460458781279165,4.17465763776286,2.9843451424361e-05,0.00662295056609858
"HOXA13",102.933012972549,8.80607171392983,2.11152263164291,4.17048417192579,3.03953167071571e-05,0.00663988801555554
"MAGEB17",17.4092989876319,6.30238540039183,1.51168120898699,4.16912333296462,3.05773501087727e-05,0.00663988801555554
"CAP2",966.404729230197,2.47389437449144,0.593998004684924,4.16481933437416,3.11599212350112e-05,0.00669441073767076
"IL10",12.6021681035514,-2.33529497147188,0.561076529358462,-4.16216834830369,3.15239799566766e-05,0.00670133447605352
"CASR",36.3269917550331,-3.40337807825878,0.820727502734134,-4.14678205241195,3.37180744872565e-05,0.00701996406464067
"SH3PXD2B",318.323693602587,1.12199446301766,0.270480456764882,4.14815353551759,3.35167599318116e-05,0.00701996406464067
"GRPR",171.155102562256,8.91230912774604,2.15086095504754,4.14360077848411,3.41894720483667e-05,0.00704547334710985
"ESM1",146.808734049825,3.8985666852708,0.943326214636747,4.1327873908095,3.58390216957772e-05,0.00728522228558322
"ROBO1",1443.68737253825,2.63088557447803,0.636820441399692,4.13128317410086,3.60743861628285e-05,0.00728522228558322
"FOXP3",337.647233204699,-3.280826431264,0.797685946746628,-4.11292996278158,3.90668935863864e-05,0.00734226554891965
"RGSL1",272.9698690831,5.0593378164597,1.22901984372831,4.11656316395337,3.84563971524457e-05,0.00734226554891965
"C1QL1",193.089594861514,3.61590575866557,0.87914145408438,4.11299653982477,3.90556241941707e-05,0.00734226554891965
"ZIC5",10.0097889638825,6.65391177835655,1.61767589648692,4.11325395452003,3.90120810308882e-05,0.00734226554891965
"GJC1",70.5087485189782,1.61587973478579,0.392022114845716,4.12190964130106,3.75744590651145e-05,0.00734226554891965
"PKP3",48.9346951784418,-3.85612324411599,0.93746924809465,-4.11333305274101,3.89987103730726e-05,0.00734226554891965
"AL121899.1",14.7473710795394,3.25285030464156,0.788992555464743,4.12278960316111,3.74311562751441e-05,0.00734226554891965
"H2BC20P",76.7201621082995,2.68951234718905,0.65410242711959,4.11176023154754,3.9265396349756e-05,0.00734226554891965
"SLC22A7",15531.2185900595,-1.68218489948299,0.410387001119973,-4.09902091170577,4.14901551809258e-05,0.00768709801723666
"TCF15",20.5799701213657,2.91929506322536,0.713377364322955,4.09221711989134,4.27268308489613e-05,0.00784425771813431
"CMTM6",4020.56267501944,-1.25712745070511,0.307552964372576,-4.08751531063835,4.36017909132575e-05,0.00793277628372283
"PITX1",20.25308364949,4.59490721786831,1.12609266350467,4.08039885773509,4.49584887573862e-05,0.00809274438994173
"GNAZ",259.388475296098,3.85912610703932,0.946634468822657,4.07668031762985,4.56832315153928e-05,0.00809274438994173
"COX4I2",39.5704037717086,2.72630646135642,0.668659235885183,4.07727331807103,4.55669179944967e-05,0.00809274438994173
"VEGFD",154.400327079877,3.8421788578671,0.946563084796728,4.05908377326187,4.92656383583585e-05,0.0085840649913685
"MTX1P1",55.7762948945309,1.8405027687068,0.45344993852069,4.05888856157121,4.93068353057066e-05,0.0085840649913685
"C2CD4D-AS1",71.6207435523081,2.0594450551832,0.508025928370237,4.05381879186751,5.03882534696276e-05,0.00869735708392418
"AGO2",843.384064872493,1.65789432806023,0.409580999106815,4.04778134648739,5.17054132027503e-05,0.00882927212924526
"OSR1",38.3235856511207,3.18856288439464,0.788013580947616,4.04632986218369,5.20269068274418e-05,0.00882927212924526
"CTNNA2",395.164260069731,5.59670261068136,1.38628802542623,4.03718600177665,5.4096177931684e-05,0.00910393594441965
"APLN",274.015711706987,4.20479681055547,1.04288067551688,4.03190595939604,5.53263267622617e-05,0.00915832105708094
"TSPEAR-AS1",50.1965560293666,3.80252097095991,0.943101883270282,4.03193020649514,5.53206175606066e-05,0.00915832105708094
"LINC01605",4.24641582954059,4.80031701877917,1.19296220218374,4.02386346356331,5.72511166118694e-05,0.00939988861769676
"AC100805.1",72.3076190038585,3.13006295946166,0.778430616909451,4.02099158418092,5.79536756811628e-05,0.00943850387404099
"SRD5A1",3874.9546890861,-1.51291213224792,0.378184101900384,-4.00046465371097,6.32182297544804e-05,0.0101324773800931
"OR51E1",11.2567178791788,2.76205922270331,0.690285782427911,4.00132712133871,6.29882070417163e-05,0.0101324773800931
"SNCG",361.859853303471,2.91977039099425,0.732358140431817,3.98680676816493,6.69685231207378e-05,0.0106490497986087
"LINC00907",42.0871683890482,-4.33891664064761,1.09086112342101,-3.97751514605314,6.96391883048105e-05,0.0109872141235598
"SCN4A",58.3530056057223,2.63826824613339,0.664171593754788,3.9722690204475,7.11912546752828e-05,0.0111073968038033
"PTK7",828.819546932016,3.52621474931791,0.888652358076995,3.96804747916101,7.24638990479848e-05,0.0111073968038033
"ATP10B",20.3727196014326,-4.85096752781109,1.22179796799405,-3.97035160876508,7.17666428244673e-05,0.0111073968038033
"IGHV3-48",196.770561645005,-3.47217061964235,0.875131874841215,-3.96759702104593,7.26009595494942e-05,0.0111073968038033
"FABP4",402.962199945072,3.20867434514329,0.810018502829366,3.96123586552097,7.4562833115739e-05,0.0112811977394964
"PRKDC",3139.40574071437,0.696835990093824,0.175955146427595,3.96030468128746,7.48541964393422e-05,0.0112811977394964
"SLCO1C1",4.51650736000418,4.3199373077673,1.09260969597884,3.95377903350672,7.69264569158955e-05,0.0115076281290112
"GSTZ1",4450.3325246252,-2.04240465082753,0.51693023848341,-3.95102568737247,7.78169706829397e-05,0.0115552479628086
"NOTCH3",957.284376606196,1.4098300860487,0.35763551848113,3.94208632307053,8.07758920089461e-05,0.0118622374436709
"ACE",166.734925484514,1.15261647092983,0.292449693909524,3.94124697318514,8.10591120191425e-05,0.0118622374436709
"C1QTNF3",518.8883972062,4.24218468602776,1.07759381979711,3.93671957660864,8.2603038401368e-05,0.0119062763266423
"EPHB2",810.053584966876,3.98193341698315,1.0118374661453,3.93534885810538,8.30759330895067e-05,0.0119062763266423
"SLC2A5",69.0431243361085,3.21802281767427,0.817754088674547,3.93519624327429,8.31287428599441e-05,0.0119062763266423
"RAMP1",6197.86235237785,2.75850144007634,0.702780694157901,3.92512410060109,8.6685036757697e-05,0.0123281994177584
"ATP2B4",2774.90597497482,1.66003943746965,0.42431781977975,3.91225482429969,9.14383515646843e-05,0.012373802977424
"NOX4",16.8583444077862,2.31566068095606,0.591290067235407,3.91628543970473,8.99237727990434e-05,0.012373802977424
"CD200",76.4317258104763,1.48492506465255,0.379185398499059,3.91609241951397,8.99957601830263e-05,0.012373802977424
"CEMIP",177.557733543204,4.04131219551039,1.03331430512783,3.91101930502207,9.1907424937539e-05,0.012373802977424
"FGF13",215.325167127436,2.0859531718421,0.532986935200924,3.91370413433445,9.08909931307104e-05,0.012373802977424
"GLUL",279130.382701917,3.75121209929134,0.958468193751439,3.91375751824285,9.0870890940045e-05,0.012373802977424
"ALB",5698523.99234389,-1.08609149004343,0.277058425037378,-3.9200810799993,8.85191825395164e-05,0.012373802977424
"AC007842.1",13.7384348722194,2.27683031150071,0.581412807284858,3.91603054314076,9.001884865813e-05,0.012373802977424
"SYN3",18.4862891808596,1.72395271538313,0.44236723199352,3.89710763072159,9.7348362280481e-05,0.0130195375910882
"DLG5-AS1",20.5680621493739,2.55906855655174,0.657432153127781,3.89252114362947,9.9207850282714e-05,0.0131809377398645
"BSN",227.65662349045,2.80524668985011,0.721351260596646,3.88887750404681,0.000100708929308445,0.0132929204404186
"ANO2",11.0122310329043,2.03940362920744,0.525775627987301,3.87884778344405,0.00010495239869976,0.0136908532000019
"IRX3",123.153772900365,3.05203689778808,0.786900890350069,3.87855311287082,0.000105079586333266,0.0136908532000019
"ALDH3A1",471.308967866557,3.59821700031812,0.92853942226298,3.87513649291138,0.000106564950071545,0.013795379273685
"TARBP1",775.879838434768,1.48494654107007,0.384626860186703,3.86074581569593,0.00011304145228998,0.0145405868088926
"IKZF2",108.169092586408,-1.67529351955525,0.435116291498722,-3.85022016478592,0.000118011694661023,0.0149512981239566
"ARHGAP39",93.7316975893129,1.19700624922052,0.310970997682976,3.84925365432576,0.000118478269973677,0.0149512981239566
"RAB3C",284.962092633227,4.06700879806968,1.05685265602717,3.84822687900322,0.000118975842898458,0.0149512981239566
"AP000561.1",14.3576745662719,4.64640414084303,1.20755631413531,3.84777429131341,0.000119195790936222,0.0149512981239566
"GBA3",4698.65864359601,-2.43555343206742,0.634179078804347,-3.84048215002505,0.000122792901117182,0.0153074236917376
"ZC3H3",1122.48368299946,1.38344254156779,0.360845475961905,3.83389188372101,0.000126131597474445,0.0156271632576468
"TMC4",451.932262297388,-3.29392908541505,0.861168898392928,-3.82495128605088,0.00013079794681224,0.0161064910723975
"ACTN2",155.124246576606,3.59495321963602,0.942427766930287,3.81456632092414,0.000136422297101413,0.0163020608873552
"CACNA1I",134.673503956729,5.58936557263667,1.46406291809292,3.81770858585597,0.000134696893783879,0.0163020608873552
"MUCL3",18.118519603624,-5.66096776267816,1.48187337682166,-3.82014269992478,0.000133374486725399,0.0163020608873552
"L1CAM",22.7682522791594,-2.45265893833535,0.642939804562145,-3.81475671739699,0.000136317161465079,0.0163020608873552
"CRNDE",74.0829346260448,3.32892821403749,0.872118967696215,3.8170574627349,0.000135052724940575,0.0163020608873552
"IL13RA2",102.910167617451,-2.96948060741898,0.779853610560396,-3.80774105192016,0.000140242011756286,0.0163375921241655
"INHA",19.1367959488673,4.27946212735588,1.12415640703035,3.80682091975157,0.000140764596662777,0.0163375921241655
"PAFAH2",1259.36597747983,-0.820925233343999,0.215555432437522,-3.80841820621682,0.000139858592860984,0.0163375921241655
"FRMD3",651.507405274771,3.8093330422145,1.00046322576423,3.80756927802584,0.000140339431028658,0.0163375921241655
"TMEM125",92.075143706214,-3.84146714340188,1.00841754392932,-3.80940134027568,0.000139303678871354,0.0163375921241655
"DNAH10OS",55.0941378800623,1.35842174590664,0.357047635593247,3.80459527101917,0.000142036237537506,0.0163909818118281
"APLP1",215.931429277063,3.98658279596304,1.05243800892777,3.78795022808479,0.000151895267676465,0.0173306493261368
"TCTEX1D1",177.683203750164,-3.47839728542193,0.918181201067385,-3.78835602534478,0.000151647432072913,0.0173306493261368
"MMP11",306.965050908362,2.57026876477578,0.68028984598486,3.77819657304276,0.000157968169832579,0.0178193909545417
"HOXD9",41.4457223376543,4.49358734081999,1.18977201057856,3.77684741350981,0.000158825965427953,0.0178193909545417
"MRAP2",115.311877327991,4.32000568300948,1.14327926077565,3.77860933126575,0.000157706610384854,0.0178193909545417
"ERVE-1",13.4610542393456,-4.77232547149277,1.26516741908525,-3.77209008033363,0.000161885786715086,0.0180623395729899
"TF",461591.767318568,-1.2986751200413,0.34499588891074,-3.76432056666422,0.000167002534387375,0.0181992306090823
"TMEM82",1443.82217343359,-1.91533730790508,0.508686092235065,-3.76526375920653,0.000166373362278684,0.0181992306090823
"GSTA1",37158.1552402655,-1.63539928716576,0.434206001050225,-3.76641336879312,0.00016560951163237,0.0181992306090823
"PITPNM2-AS1",8.68673332076794,-4.66950402725087,1.24076729628302,-3.76340030982388,0.000167618563668696,0.0181992306090823
"AC107959.4",6.47878852886252,4.31792711704237,1.14695594322648,3.76468437392257,0.000166759586056177,0.0181992306090823
"CYP17A1",293.264163237342,4.01739583711772,1.06933581289562,3.75690759504176,0.000172025980990693,0.0184631749631162
"PAQR3",298.031242566316,-1.07803749516187,0.287033124193885,-3.75579472992699,0.000172792278684277,0.0184631749631162
"LINC01622",35.0974913086039,5.09539155290223,1.35615420840996,3.75723610287385,0.000171800388501651,0.0184631749631162
"TSPAN5",650.773791402936,3.6385577565325,0.969218444721024,3.75411526302495,0.000173954808348707,0.0184895650242218
"FSTL4",95.0000301719896,4.37966988951278,1.16753862761468,3.7511991345936,0.000175990849667798,0.0186080377436711
"GAPLINC",19.1022526132537,3.84123474080635,1.02548605050001,3.7457698609683,0.000179841404672842,0.0189161310800419
"FNDC10",156.332268743838,2.84819065015817,0.762344899635309,3.73609195984743,0.000186902340887494,0.0194561483207368
"LINC01727",9.67603783838641,-4.3717728662634,1.1699691615139,-3.73665649495109,0.000186483403916278,0.0194561483207368
"F2RL3",92.1045114611973,2.92726932726332,0.784186080995091,3.73287590561257,0.000189305873552877,0.0196052929046172
"TMEM233",22.6203317721629,1.84477831088998,0.494850088806049,3.72795388466226,0.000193040689455413,0.0198900853242453
"PABPC4L",13.2430575109707,2.02890847051224,0.544615244212879,3.72539786954472,0.000195007396000572,0.0199907328032058
"CEL",37.1720150670045,3.67710583925879,0.987493497329129,3.72367600313749,0.000196342870480522,0.0200259811583543
"FAM171A2",34.6134631876613,2.68705915752575,0.721873130926212,3.72234266993436,0.000197382898436786,0.0200308926328186
"CLDN15",1221.82777584319,1.85804884492424,0.499913305104183,3.71674213499283,0.00020180822899066,0.0203775859223319
"CPXM1",92.4297298323033,3.72290740667761,1.00208895404025,3.71514663610201,0.000203085889167361,0.0203854790106686
"ZNF468",99.9184381081291,-1.98734926756596,0.53507823659373,-3.71412838656508,0.000203905261706118,0.0203854790106686
"TAFA1",3.98828694105035,-3.36006171854733,0.905394000046681,-3.71115969221586,0.000206311893038245,0.0205244762557012
"IGKV2-24",153.685576788239,-3.96258968922343,1.06849124255125,-3.70858415251199,0.000208421394656444,0.0206326963974847
"CAPN11",18.9910978692775,2.97852935491527,0.806325646951258,3.6939533874151,0.000220794292792826,0.0217509304534201
"LOXL2",278.151006208564,1.47858782967306,0.400446988134124,3.69234348986494,0.00022219708283382,0.0217828645040242
"LAG3",161.946209583423,-1.81644800721792,0.492273775155823,-3.6899142284046,0.000224329674934541,0.0218856897840727
"AC008945.2",26.8581169081909,3.50876819380101,0.951836111365462,3.68631548215532,0.000227524271005956,0.0220906377546408
"DCST1",10.414529619334,2.70281795468234,0.734165799030677,3.68148170106928,0.000231882434463723,0.0222295095782691
"IGHV3-74",205.869686373732,-3.49382531612628,0.949132968668167,-3.68107044161458,0.000232256822035889,0.0222295095782691
"LINC01532",10.4621662091961,6.12438554147097,1.66325729519699,3.68216364308542,0.000231262880559824,0.0222295095782691
"LRRC14",600.336776059995,1.51774488273254,0.412613195988184,3.67837213518495,0.000234727314918771,0.022354196524797
"IGLV2-23",899.774507579595,-3.87172157441807,1.05288860496565,-3.67723760724371,0.000235773402316503,0.022354196524797
"MAPK12",357.918054345011,2.94509562966869,0.801538687259156,3.67430253396674,0.000238500009457481,0.0225070452850179
"RABGAP1L",1050.25577503867,-1.06784692038811,0.291502425573766,-3.66325226380624,0.000249033064322382,0.023363876698527
"AC127526.5",11.6558337385404,-4.23680055746939,1.15684694476407,-3.66236914627756,0.000249893407619799,0.023363876698527
"AC119150.1",25.3057432867212,3.58550930030968,0.981761249422034,3.65211939503671,0.000260084904221132,0.0242046757638053
"NXPH4",13.7009829207877,2.17994898366349,0.598346071385941,3.64329121208084,0.000269174006181143,0.0249356378661843
"FBXO8",1413.71367940943,-0.984583855312081,0.270513126329836,-3.6396897580178,0.000272966719758149,0.0251715201165106
"TSPEAR-AS2",84.055061657408,4.21052659662082,1.1574300495919,3.63782381328826,0.000274951399797243,0.0252392887222969
"RHBDL1",83.2793914471004,1.87812016825794,0.5167051785494,3.63480035855375,0.000278195979817424,0.025421573811823
"PANX2",1315.21241500754,2.20071172773683,0.606123990742273,3.63079462510928,0.000282549958073336,0.0256932509971596
"ILDR1",48.510734055265,-3.85734325059105,1.06270689614758,-3.62973390365144,0.000283713541587848,0.0256932509971596
"CELSR3",98.8254265631046,2.91092820457119,0.802721774561987,3.62632271456642,0.000287486034576859,0.0259186628048199
"CAPN9",17.2844171507222,3.49670054100771,0.965106023931284,3.62312580618259,0.00029106416460825,0.0261246257967271
"CCDC25",2201.73641033034,-1.05447198539831,0.291204097732475,-3.62107536813249,0.000293381025419916,0.0262160610989169
"AC011379.2",15.9489115371915,1.98366605750887,0.548211814682184,3.6184299651748,0.000296395682760337,0.0263687701028414
"PPP2R2B",28.9116660984073,-1.81592128254244,0.503236237060683,-3.60848672811983,0.000307988267073612,0.0272799256734719
"HHLA2",10.4492006489279,-5.79489340925564,1.60689845339298,-3.60625987100783,0.000310642051142202,0.0273948306673222
"CXorf66",7.548193551076,-3.18509665689418,0.883921783981109,-3.6033693417406,0.000314118681552153,0.0275809859736771
"UCK2",400.551317715175,1.80351483798084,0.500848391564029,3.60091969617571,0.000317093513947003,0.0277216602344577
"COL8A1",205.600385058099,1.61455215450359,0.448673456790359,3.59850160527322,0.000320055875584603,0.027734595211507
"CYP2C19",1494.61514038451,-3.92534774453353,1.09058228840456,-3.59931367515238,0.000319058145734989,0.027734595211507
"LINC01703",21.7902156207321,2.55048529519283,0.708971799984155,3.5974425149912,0.00032136148945247,0.027734595211507
"TM6SF2",797.298047712253,-1.19771024247568,0.333723757138491,-3.58892711967954,0.000332041641665138,0.0285343870358615
"PITPNM3",161.798084890279,-2.8721689095264,0.800992823151097,-3.58576110361054,0.000336096533581171,0.0286391117960834
"TPBGL",55.8201289857358,4.15060235724213,1.15733032196404,3.5863592947244,0.000335326864607245,0.0286391117960834
